"quadrat","project_year","year","month","species","count","cover","form","category","present","day"
"P1",1922,1923,5,"MUAR",8,0.000980315000802,"GRASS","Cover",1,16
"P1",1922,1923,5,"PLMU3",302,0.070871384872678,"GRASS","Cover",1,16
"P1",1922,1923,5,"SPORO",3,0.000693689981671,"GRASS","Cover",1,16
"P1",1923,1924,4,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,22
"P1",1923,1924,4,"MUAR",26,0.012196720018595,"GRASS","Cover",1,22
"P1",1923,1924,4,"PAOB",20,0.004457560054363,"GRASS","Cover",1,22
"P1",1923,1924,4,"PLMU3",284,0.10002777514536,"GRASS","Cover",1,22
"P1",1923,1924,4,"SPORO",3,0.003191260001102,"GRASS","Cover",1,22
"P1",1924,1924,10,"MUAR",26,0.007948380007553,"GRASS","Cover",1,29
"P1",1924,1924,10,"PAOB",14,0.003858149927701,"GRASS","Cover",1,29
"P1",1924,1924,10,"PLMU3",207,0.131837770009333,"GRASS","Cover",1,29
"P1",1924,1924,10,"SCBR2",5,0.001200165010149,"GRASS","Cover",1,29
"P1",1924,1924,10,"SPORO",4,0.003774664996948,"GRASS","Cover",1,29
"P1",1925,1925,10,"MUAR",23,0.006225930004754,"GRASS","Cover",1,31
"P1",1925,1925,10,"PLMU3",286,0.073060180038808,"GRASS","Cover",1,31
"P1",1925,1925,10,"SPORO",2,0.000805229980741,"GRASS","Cover",1,31
"P1",1926,1926,9,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,20
"P1",1926,1926,9,"MUAR",36,0.021904930019714,"GRASS","Cover",1,20
"P1",1926,1926,9,"PLMU3",279,0.181887010165343,"GRASS","Cover",1,20
"P1",1926,1926,9,"SPORO",2,0.002375259996416,"GRASS","Cover",1,20
"P1",1927,1927,8,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,29
"P1",1927,1927,8,"CHAMA15",2,5e-05,"","",1,29
"P1",1927,1927,8,"MUAR",45,0.028252849838791,"GRASS","Cover",1,29
"P1",1927,1927,8,"PLMU3",263,0.177019480097641,"GRASS","Cover",1,29
"P1",1927,1927,8,"SCBR2",6,0.001933004993665,"GRASS","Cover",1,29
"P1",1927,1927,8,"SPORO",2,0.003178824986818,"GRASS","Cover",1,29
"P1",1928,1928,10,"MUAR",48,0.042590640008984,"GRASS","Cover",1,2
"P1",1928,1928,10,"PAOB",13,0.012209375014202,"GRASS","Cover",1,2
"P1",1928,1928,10,"PLMU3",138,0.238337309735359,"GRASS","Cover",1,2
"P1",1928,1928,10,"SCBR2",7,0.008106979991419,"GRASS","Cover",1,2
"P1",1928,1928,10,"SPORO",4,0.002892280025157,"GRASS","Cover",1,2
"P1",1929,1929,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,4
"P1",1929,1929,10,"MUAR",54,0.097834929936322,"GRASS","Cover",1,4
"P1",1929,1929,10,"PAOB",3,0.002192794999426,"GRASS","Cover",1,4
"P1",1929,1929,10,"PLMU3",95,0.340977714987282,"GRASS","Cover",1,4
"P1",1929,1929,10,"SCBR2",2,0.005046644979128,"GRASS","Cover",1,4
"P1",1929,1929,10,"SPORO",3,0.005155290050153,"GRASS","Cover",1,4
"P1",1930,1930,9,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,11
"P1",1930,1930,9,"MUAR",58,0.054644625004945,"GRASS","Cover",1,11
"P1",1930,1930,9,"PAOB",11,0.008621984987426,"GRASS","Cover",1,11
"P1",1930,1930,9,"PLMU3",115,0.268955810218773,"GRASS","Cover",1,11
"P1",1930,1930,9,"SCBR2",3,0.009324090046212,"GRASS","Cover",1,11
"P1",1931,1931,9,"MUAR",83,0.061653975028313,"GRASS","Cover",1,24
"P1",1931,1931,9,"PAOB",13,0.005985780044076,"GRASS","Cover",1,24
"P1",1931,1931,9,"PLMU3",161,0.173668385109733,"GRASS","Cover",1,24
"P1",1931,1931,9,"SCBR2",12,0.006143179986617,"GRASS","Cover",1,24
"P1",1931,1931,9,"SPORO",4,0.006207175026334,"GRASS","Cover",1,24
"P1",1932,1932,11,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,11
"P1",1932,1932,11,"MUAR",80,0.051933394896413,"GRASS","Cover",1,11
"P1",1932,1932,11,"PAOB",7,0.002399594998628,"GRASS","Cover",1,11
"P1",1932,1932,11,"PLMU3",189,0.152515795041056,"GRASS","Cover",1,11
"P1",1932,1932,11,"SCBR2",8,0.005250779955999,"GRASS","Cover",1,11
"P1",1932,1932,11,"SPORO",4,0.004860660010395,"GRASS","Cover",1,11
"P1",1933,1933,10,"ACNA2",4,1e-04,"FORB","PerennialForb",1,31
"P1",1933,1933,10,"MUAR",89,0.060262125154614,"GRASS","Cover",1,31
"P1",1933,1933,10,"PAOB",12,0.005393559941136,"GRASS","Cover",1,31
"P1",1933,1933,10,"PLMU3",196,0.19395306513371,"GRASS","Cover",1,31
"P1",1933,1933,10,"SCBR2",10,0.008607635039578,"GRASS","Cover",1,31
"P1",1933,1933,10,"SPORO",7,0.00560936497363,"GRASS","Cover",1,31
"P1",1934,1934,10,"MUAR",76,0.044036565001963,"GRASS","Cover",1,8
"P1",1934,1934,10,"PAOB",10,0.002065174992914,"GRASS","Cover",1,8
"P1",1934,1934,10,"PLMU3",218,0.128251509907888,"GRASS","Cover",1,8
"P1",1934,1934,10,"SCBR2",10,0.007302774974228,"GRASS","Cover",1,8
"P1",1934,1934,10,"SPORO",6,0.002807674977976,"GRASS","Cover",1,8
"P1",1935,1935,10,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,18
"P1",1935,1935,10,"MUAR",77,0.022816649946179,"GRASS","Cover",1,18
"P1",1935,1935,10,"PLMU3",235,0.071768664931607,"GRASS","Cover",1,18
"P1",1935,1935,10,"SCBR2",15,0.006214275016089,"GRASS","Cover",1,18
"P1",1935,1935,10,"SPORO",4,0.002072490000564,"GRASS","Cover",1,18
"P1",1936,1936,10,"ACNA2",4,1e-04,"FORB","PerennialForb",1,7
"P1",1936,1936,10,"MUAR",94,0.058089104986401,"GRASS","Cover",1,7
"P1",1936,1936,10,"PLMU3",217,0.111945020090213,"GRASS","Cover",1,7
"P1",1936,1936,10,"SCBR2",16,0.014899924928588,"GRASS","Cover",1,7
"P1",1936,1936,10,"SPORO",3,0.004066815011743,"GRASS","Cover",1,7
"P1",1937,1937,10,"ACNA2",5,0.000125,"FORB","PerennialForb",1,27
"P1",1937,1937,10,"MUAR",89,0.067045459978408,"GRASS","Cover",1,27
"P1",1937,1937,10,"PLMU3",194,0.113148919979313,"GRASS","Cover",1,27
"P1",1937,1937,10,"SCBR2",18,0.013503660028917,"GRASS","Cover",1,27
"P1",1937,1937,10,"SPORO",5,0.004528730006698,"GRASS","Cover",1,27
"P1",1939,1940,1,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,10
"P1",1939,1940,1,"MUAR",84,0.051078485229559,"GRASS","Cover",1,10
"P1",1939,1940,1,"PLMU3",162,0.147375009843182,"GRASS","Cover",1,10
"P1",1939,1940,1,"SCBR2",12,0.013436900017873,"GRASS","Cover",1,10
"P1",1939,1940,1,"SPORO",4,0.002732649955289,"GRASS","Cover",1,10
"P1",1942,1942,10,"MUAR",50,0.028236155018075,"GRASS","Cover",1,28
"P1",1942,1942,10,"PLMU3",147,0.156222059996058,"GRASS","Cover",1,28
"P1",1942,1942,10,"SCBR2",9,0.012406050038025,"GRASS","Cover",1,28
"P1",1942,1942,10,"SPORO",3,0.004545649948422,"GRASS","Cover",1,28
"P1",1943,1943,11,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,16
"P1",1943,1943,11,"MUAR",37,0.020485185026909,"GRASS","Cover",1,16
"P1",1943,1943,11,"PLMU3",196,0.141441309899514,"GRASS","Cover",1,16
"P1",1943,1943,11,"SCBR2",1,0.000820159993347,"GRASS","Cover",1,16
"P1",1944,1944,9,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,20
"P1",1944,1944,9,"MUAR",69,0.048187655016469,"GRASS","Cover",1,20
"P1",1944,1944,9,"PLMU3",195,0.139534975005925,"GRASS","Cover",1,20
"P1",1944,1944,9,"SCBR2",3,0.002813329998157,"GRASS","Cover",1,20
"P1",1944,1944,9,"SPORO",3,0.001405669978641,"GRASS","Cover",1,20
"P1",1945,1946,2,"MUAR",43,0.033108669987351,"GRASS","Cover",1,21
"P1",1945,1946,2,"PLMU3",175,0.191504514768783,"GRASS","Cover",1,21
"P1",1945,1946,2,"SCBR2",7,0.006368295040614,"GRASS","Cover",1,21
"P1",1945,1946,2,"SPORO",3,0.00259839995426,"GRASS","Cover",1,21
"P1",1946,1947,2,"PLMU3",222,0.137447610357089,"GRASS","Cover",1,19
"P1",1946,1947,2,"SCBR2",44,0.018452515054227,"GRASS","Cover",1,19
"P1",1946,1947,2,"SPORO",1,0.000717275013859,"GRASS","Cover",1,19
"P1",1949,1949,8,"ACNA2",4,1e-04,"FORB","PerennialForb",1,26
"P1",1949,1949,8,"MUAR",11,0.006165120005675,"GRASS","Cover",1,26
"P1",1949,1949,8,"PAOB",1,0.001061900003761,"GRASS","Cover",1,26
"P1",1949,1949,8,"PLMU3",163,0.163831945335296,"GRASS","Cover",1,26
"P1",1949,1949,8,"SCBR2",20,0.012051995014316,"GRASS","Cover",1,26
"P1",1949,1949,8,"SPORO",1,0.005117054994816,"GRASS","Cover",1,26
"P1",1952,1952,11,"MUAR",4,0.002980849997634,"GRASS","Cover",1,6
"P1",1952,1952,11,"PLMU3",115,0.089899569939766,"GRASS","Cover",1,6
"P1",1952,1952,11,"SCBR2",18,0.009919600012016,"GRASS","Cover",1,6
"P1",1952,1952,11,"SPORO",1,0.000305739995493,"GRASS","Cover",1,6
"P1",1954,1954,11,"PLMU3",120,0.065177520046855,"GRASS","Cover",1,24
"P1",1956,1956,8,"PLMU3",33,0.273611569948583,"GRASS","Cover",1,16
"P1",1956,1956,8,"SPORO",2,0.023753050056413,"GRASS","Cover",1,16
"P1",1957,1957,8,"PLMU3",122,0.100018385011762,"GRASS","Cover",1,9
"P1",1970,1970,8,"PLMU3",45,0.206723235206742,"GRASS","Cover",1,6
"P1",1971,1971,8,"PLMU3",26,0.432350469883664,"GRASS","Cover",1,9
"P1",1975,1975,8,"PLMU3",1,1.00830041033533,"GRASS","Cover",1,7
"P1",1976,1976,8,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,3
"P1",1976,1976,8,"PLMU3",34,0.328414769926444,"GRASS","Cover",1,3
"P1",1976,1976,8,"SPORO",1,0.044701400002461,"GRASS","Cover",1,3
"P1",1977,1977,8,"PLMU3",4,0.703867139962442,"GRASS","Cover",1,12
"P1",1978,1978,8,"PLMU3",3,0.675553590116885,"GRASS","Cover",1,15
"P1",1979,1980,1,"ACNA2",6,0.00015,"FORB","PerennialForb",1,19
"P1",1979,1980,1,"PLMU3",2,0.651102579723013,"GRASS","Cover",1,19
"P1",1979,1980,1,"SPORO",3,0.057598854930968,"GRASS","Cover",1,19
"P1",1995,1995,10,"ACNA2",33,0.000825,"FORB","PerennialForb",1,11
"P1",1995,1995,10,"HOFFM",8,2e-04,"","",1,11
"P1",1995,1995,10,"PHAU13",2,5e-05,"FORB","PerennialForb",1,11
"P1",1995,1995,10,"PLMU3",12,0.268642437068477,"GRASS","Cover",1,11
"P1",1995,1995,10,"SPORO",8,0.071507304329743,"GRASS","Cover",1,11
"P1",2001,2001,11,"ACNA2",4,1e-04,"FORB","PerennialForb",1,7
"P1",2001,2001,11,"HOFFM",5,0.000125,"","",1,7
"P1",2001,2001,11,"PHAU13",1,2.5e-05,"FORB","PerennialForb",1,7
"P1",2001,2001,11,"PLMU3",35,0.351808334957127,"GRASS","Cover",1,7
"P1",2006,2006,12,"ACNA2",7,0.000175,"FORB","PerennialForb",1,5
"P1",2006,2006,12,"HOFFM",2,5e-05,"","",1,5
"P1",2006,2006,12,"PLMU3",42,0.218828590069667,"GRASS","Cover",1,5
"P1",2006,2006,12,"SPORO",10,0.019210979975314,"GRASS","Cover",1,5
"P1",2011,2012,1,"PLMU3",92,0.034891680026823,"GRASS","Cover",1,25
"P1",2011,2012,1,"SPORO",13,0.009470230014623,"GRASS","Cover",1,25
"P1",2016,2016,12,"PLMU3",115,0.029101429967528,"GRASS","Cover",1,13
"P1",2016,2016,12,"SPORO",9,0.020321979974357,"GRASS","Cover",1,13
"P2",1919,1919,8,"ACNA2",9,0.000225,"FORB","PerennialForb",1,12
"P2",1919,1919,8,"CRPO5",37,0.000925,"FORB","PerennialForb",1,12
"P2",1919,1919,8,"PAOB",141,0.028632899918122,"GRASS","Cover",1,12
"P2",1919,1919,8,"PLMU3",213,0.104493064802145,"GRASS","Cover",1,12
"P2",1919,1919,8,"SCBR2",1,8.29400059e-05,"GRASS","Cover",1,12
"P2",1919,1919,8,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,12
"P2",1919,1919,8,"SPORO",4,0.000198535000739,"GRASS","Cover",1,12
"P2",1922,1923,5,"ACNA2",2,5e-05,"FORB","PerennialForb",1,15
"P2",1922,1923,5,"CRPO5",11,0.000275,"FORB","PerennialForb",1,15
"P2",1922,1923,5,"PAOB",46,0.008873985075066,"GRASS","Cover",1,15
"P2",1922,1923,5,"PLMU3",210,0.121886334622022,"GRASS","Cover",1,15
"P2",1922,1923,5,"SPHAE",2,5e-05,"","",1,15
"P2",1923,1924,4,"ACNA2",2,5e-05,"FORB","PerennialForb",1,17
"P2",1923,1924,4,"CRPO5",2,5e-05,"FORB","PerennialForb",1,17
"P2",1923,1924,4,"HOFFM",1,2.5e-05,"","",1,17
"P2",1923,1924,4,"PLMU3",242,0.169249790059019,"GRASS","Cover",1,17
"P2",1924,1924,10,"CRPO5",6,0.00015,"FORB","PerennialForb",1,30
"P2",1924,1924,10,"PLMU3",166,0.20914204992759,"GRASS","Cover",1,30
"P2",1925,1925,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,31
"P2",1925,1925,10,"CRPO5",7,0.000175,"FORB","PerennialForb",1,31
"P2",1925,1925,10,"PLMU3",197,0.085480789963936,"GRASS","Cover",1,31
"P2",1926,1926,9,"CRPO5",3,7.5e-05,"FORB","PerennialForb",1,20
"P2",1926,1926,9,"PAOB",3,0.002530554962222,"GRASS","Cover",1,20
"P2",1926,1926,9,"PLMU3",148,0.208856850212538,"GRASS","Cover",1,20
"P2",1926,1926,9,"SPORO",1,0.000254854991328,"GRASS","Cover",1,20
"P2",1927,1927,8,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,29
"P2",1927,1927,8,"CRPO5",3,7.5e-05,"FORB","PerennialForb",1,29
"P2",1927,1927,8,"PAOB",3,0.001914085012729,"GRASS","Cover",1,29
"P2",1927,1927,8,"PLMU3",164,0.260042374791583,"GRASS","Cover",1,29
"P2",1928,1928,10,"PAOB",9,0.009665099959735,"GRASS","Cover",1,2
"P2",1928,1928,10,"PLMU3",94,0.273388814734249,"GRASS","Cover",1,2
"P2",1929,1929,10,"PAOB",13,0.02509987500308,"GRASS","Cover",1,4
"P2",1929,1929,10,"PLMU3",39,0.399018789822821,"GRASS","Cover",1,4
"P2",1930,1930,9,"CRPO5",2,5e-05,"FORB","PerennialForb",1,11
"P2",1930,1930,9,"PAOB",14,0.021656669983719,"GRASS","Cover",1,11
"P2",1930,1930,9,"PLMU3",27,0.400869695139608,"GRASS","Cover",1,11
"P2",1930,1930,9,"SOEL",2,5e-05,"FORB","PerennialForb",1,11
"P2",1931,1931,9,"CRPO5",1,2.5e-05,"FORB","PerennialForb",1,24
"P2",1931,1931,9,"PAOB",11,0.004731555032445,"GRASS","Cover",1,24
"P2",1931,1931,9,"PLMU3",62,0.310243539854216,"GRASS","Cover",1,24
"P2",1931,1931,9,"SOEL",4,1e-04,"FORB","PerennialForb",1,24
"P2",1932,1932,11,"PAOB",10,0.005759170003304,"GRASS","Cover",1,11
"P2",1932,1932,11,"PLMU3",65,0.336996955078238,"GRASS","Cover",1,11
"P2",1933,1933,11,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,3
"P2",1933,1933,11,"CRPO5",2,5e-05,"FORB","PerennialForb",1,3
"P2",1933,1933,11,"PAOB",12,0.004023594967614,"GRASS","Cover",1,3
"P2",1933,1933,11,"PLMU3",89,0.359192595245272,"GRASS","Cover",1,3
"P2",1934,1934,10,"PAOB",1,0.000734780007472,"GRASS","Cover",1,8
"P2",1934,1934,10,"PLMU3",69,0.346760535020738,"GRASS","Cover",1,8
"P2",1935,1935,7,"PLMU3",118,0.167082170175036,"GRASS","Cover",1,25
"P2",1936,1936,10,"CRPO5",4,1e-04,"FORB","PerennialForb",1,7
"P2",1936,1936,10,"PHAU13",1,2.5e-05,"FORB","PerennialForb",1,7
"P2",1936,1936,10,"PLMU3",72,0.315047900089419,"GRASS","Cover",1,7
"P2",1936,1936,10,"SOEL",2,5e-05,"FORB","PerennialForb",1,7
"P2",1937,1937,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,28
"P2",1937,1937,10,"CRPO5",2,5e-05,"FORB","PerennialForb",1,28
"P2",1937,1937,10,"PLMU3",93,0.284355709916994,"GRASS","Cover",1,28
"P2",1937,1937,10,"SOEL",2,5e-05,"FORB","PerennialForb",1,28
"P2",1938,1938,10,"CRPO5",1,2.5e-05,"FORB","PerennialForb",1,4
"P2",1938,1938,10,"PLMU3",47,0.249452805127748,"GRASS","Cover",1,4
"P2",1939,1940,1,"PLMU3",63,0.264635815268547,"GRASS","Cover",1,10
"P2",1940,1941,4,"PLMU3",92,0.258827100026814,"GRASS","Cover",1,14
"P2",1942,1942,10,"PLMU3",77,0.289781115041948,"GRASS","Cover",1,28
"P2",1943,1943,11,"PLMU3",109,0.201937134982383,"GRASS","Cover",1,16
"P2",1944,1944,9,"PLMU3",111,0.249724284704124,"GRASS","Cover",1,20
"P2",1945,1946,2,"PLMU3",110,0.238705479952373,"GRASS","Cover",1,21
"P2",1946,1947,2,"PLMU3",102,0.172979260219289,"GRASS","Cover",1,19
"P2",1949,1949,8,"PLMU3",48,0.037951624990615,"GRASS","Cover",1,26
"P2",1952,1952,11,NA,NA,NA,NA,NA,0,6
"P2",1956,1956,8,NA,NA,NA,NA,NA,0,16
"P2",1957,1957,8,NA,NA,NA,NA,NA,0,9
"P2",1960,1960,8,"SCBR2",2,0.002503054956652,"GRASS","Cover",1,25
"P2",1960,1960,8,"SPORO",3,0.016452580020477,"GRASS","Cover",1,25
"P2",1968,1968,8,"EUPHO",3,7.5e-05,"","",1,12
"P2",1968,1968,8,"SCBR2",21,0.021282189943768,"GRASS","Cover",1,12
"P2",1968,1968,8,"SPORO",2,0.016916985039617,"GRASS","Cover",1,12
"P2",1970,1970,8,"SCBR2",14,0.017098760066195,"GRASS","Cover",1,6
"P2",1970,1970,8,"SPORO",2,0.015038255008098,"GRASS","Cover",1,6
"P2",1972,1972,8,"PLMU3",1,0.001826190019752,"GRASS","Cover",1,18
"P2",1972,1972,8,"SCBR2",12,0.004493345018976,"GRASS","Cover",1,18
"P2",1975,1975,8,"SCBR2",26,0.087857550117215,"GRASS","Cover",1,7
"P2",1975,1975,8,"SPORO",1,0.032658445003998,"GRASS","Cover",1,7
"P2",1976,1976,8,"SCBR2",44,0.200658224963398,"GRASS","Cover",1,3
"P2",1976,1976,8,"SPORO",2,0.033671960014613,"GRASS","Cover",1,3
"P2",1977,1977,8,"SCBR2",20,0.17275598488225,"GRASS","Cover",1,12
"P2",1977,1977,8,"SPORO",1,0.042682910023604,"GRASS","Cover",1,12
"P2",1978,1978,8,"SCBR2",26,0.232016534942566,"GRASS","Cover",1,15
"P2",1978,1978,8,"SPORO",2,0.054786675062734,"GRASS","Cover",1,15
"P2",1979,1980,1,"SCBR2",16,0.205456045039531,"GRASS","Cover",1,19
"P2",1979,1980,1,"SPORO",2,0.119422969981379,"GRASS","Cover",1,19
"P2",1995,1995,10,"HOFFM",2,5e-05,"","",1,11
"P2",1995,1995,10,"MUAR",12,0.032774567889417,"GRASS","Cover",1,11
"P2",1995,1995,10,"SCBR2",45,0.076971956585775,"GRASS","Cover",1,11
"P2",1995,1995,10,"SPORO",7,0.115633470641115,"GRASS","Cover",1,11
"P2",2001,2001,10,"MUAR",24,0.019549333523925,"GRASS","Cover",1,24
"P2",2001,2001,10,"SCBR2",23,0.051779199390591,"GRASS","Cover",1,24
"P2",2001,2001,10,"SPORO",16,0.066273636294631,"GRASS","Cover",1,24
"P2",2006,2006,12,"MUAR",9,0.001001524989277,"GRASS","Cover",1,5
"P2",2006,2006,12,"PLMU3",1,0.000131760002924,"GRASS","Cover",1,5
"P2",2006,2006,12,"SCBR2",49,0.017571694930389,"GRASS","Cover",1,5
"P2",2006,2006,12,"SPORO",18,0.018450815090363,"GRASS","Cover",1,5
"P2",2011,2012,1,"MUAR",5,0.000789420010147,"GRASS","Cover",1,25
"P2",2011,2012,1,"SCBR2",20,0.01027858493478,"GRASS","Cover",1,25
"P2",2011,2012,1,"SPORO",10,0.093644609966764,"GRASS","Cover",1,25
"P2",2016,2016,12,"MUAR",17,0.003003960006943,"GRASS","Cover",1,13
"P2",2016,2016,12,"SCBR2",27,0.009580354981762,"GRASS","Cover",1,13
"P2",2016,2016,12,"SPORO",23,0.136517635055337,"GRASS","Cover",1,13
"P3",1919,1919,8,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,23
"P3",1919,1919,8,"MUAR",9,0.001994719986042,"GRASS","Cover",1,23
"P3",1919,1919,8,"PLMU3",231,0.078505174897944,"GRASS","Cover",1,23
"P3",1919,1919,8,"SOEL",3,7.5e-05,"FORB","PerennialForb",1,23
"P3",1921,1922,5,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,1
"P3",1921,1922,5,"MUAR",10,0.003463105036174,"GRASS","Cover",1,1
"P3",1921,1922,5,"PLMU3",122,0.117666380246558,"GRASS","Cover",1,1
"P3",1922,1923,5,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,15
"P3",1922,1923,5,"PLMU3",109,0.050336475044457,"GRASS","Cover",1,15
"P3",1923,1924,4,"ACNA2",7,0.000175,"FORB","PerennialForb",1,18
"P3",1923,1924,4,"MUAR",4,0.000326674998081,"GRASS","Cover",1,18
"P3",1923,1924,4,"PLMU3",151,0.041884470077206,"GRASS","Cover",1,18
"P3",1923,1924,4,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,18
"P3",1924,1924,10,"MUAR",3,0.001140925008294,"GRASS","Cover",1,30
"P3",1924,1924,10,"PLMU3",108,0.070738175091491,"GRASS","Cover",1,30
"P3",1924,1924,10,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,30
"P3",1925,1925,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,31
"P3",1925,1925,10,"MUAR",3,0.000233719992819,"GRASS","Cover",1,31
"P3",1925,1925,10,"PLMU3",124,0.036982275032702,"GRASS","Cover",1,31
"P3",1926,1926,9,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,20
"P3",1926,1926,9,"MUAR",3,0.00193637002023,"GRASS","Cover",1,20
"P3",1926,1926,9,"PLMU3",148,0.089504095162288,"GRASS","Cover",1,20
"P3",1927,1927,8,"ACNA2",4,1e-04,"FORB","PerennialForb",1,29
"P3",1927,1927,8,"MUAR",3,0.003096305023311,"GRASS","Cover",1,29
"P3",1927,1927,8,"PHAU13",1,2.5e-05,"FORB","PerennialForb",1,29
"P3",1927,1927,8,"PLMU3",126,0.126825479960561,"GRASS","Cover",1,29
"P3",1928,1928,10,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,2
"P3",1928,1928,10,"MUAR",7,0.005225185024097,"GRASS","Cover",1,2
"P3",1928,1928,10,"PLMU3",78,0.16371366515665,"GRASS","Cover",1,2
"P3",1929,1929,10,"ACNA2",4,1e-04,"FORB","PerennialForb",1,4
"P3",1929,1929,10,"MUAR",7,0.006789585022021,"GRASS","Cover",1,4
"P3",1929,1929,10,"PLMU3",57,0.226720630104346,"GRASS","Cover",1,4
"P3",1930,1930,9,"ACNA2",2,5e-05,"FORB","PerennialForb",1,11
"P3",1930,1930,9,"MUAR",6,0.003773064971557,"GRASS","Cover",1,11
"P3",1930,1930,9,"PLMU3",67,0.183394265033823,"GRASS","Cover",1,11
"P3",1931,1931,9,"ACNA2",2,5e-05,"FORB","PerennialForb",1,24
"P3",1931,1931,9,"MUAR",4,0.002174369996646,"GRASS","Cover",1,24
"P3",1931,1931,9,"PLMU3",78,0.157488820058799,"GRASS","Cover",1,24
"P3",1932,1932,11,"ACNA2",2,5e-05,"FORB","PerennialForb",1,11
"P3",1932,1932,11,"MUAR",2,0.000678975010197,"GRASS","Cover",1,11
"P3",1932,1932,11,"PLMU3",51,0.196980940070809,"GRASS","Cover",1,11
"P3",1933,1933,11,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,3
"P3",1933,1933,11,"MUAR",3,0.001011725000911,"GRASS","Cover",1,3
"P3",1933,1933,11,"PLMU3",106,0.164475930037725,"GRASS","Cover",1,3
"P3",1933,1933,11,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,3
"P3",1934,1934,10,"PLMU3",74,0.125373234929301,"GRASS","Cover",1,8
"P3",1935,1935,10,"ACNA2",10,0.00025,"FORB","PerennialForb",1,19
"P3",1935,1935,10,"MUAR",1,0.000240315005384,"GRASS","Cover",1,19
"P3",1935,1935,10,"PLMU3",66,0.048258199862058,"GRASS","Cover",1,19
"P3",1935,1935,10,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,19
"P3",1936,1936,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,7
"P3",1936,1936,10,"MUAR",1,0.001287555002607,"GRASS","Cover",1,7
"P3",1936,1936,10,"PHAU13",7,0.000175,"FORB","PerennialForb",1,7
"P3",1936,1936,10,"PLMU3",68,0.074447539820887,"GRASS","Cover",1,7
"P3",1936,1936,10,"SOEL",2,5e-05,"FORB","PerennialForb",1,7
"P3",1937,1937,10,"ACNA2",2,5e-05,"FORB","PerennialForb",1,28
"P3",1937,1937,10,"MUAR",2,0.001014954974011,"GRASS","Cover",1,28
"P3",1937,1937,10,"PLMU3",79,0.065940369963101,"GRASS","Cover",1,28
"P3",1937,1937,10,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,28
"P3",1937,1937,10,"SPORO",1,2.5e-05,"GRASS","Cover",1,28
"P3",1938,1938,10,"ACNA2",4,1e-04,"FORB","PerennialForb",1,4
"P3",1938,1938,10,"MUAR",1,0.001771750009319,"GRASS","Cover",1,4
"P3",1938,1938,10,"PLMU3",52,0.092482675065796,"GRASS","Cover",1,4
"P3",1938,1938,10,"SOEL",2,5e-05,"FORB","PerennialForb",1,4
"P3",1939,1940,1,"MUAR",3,0.00134052499736,"GRASS","Cover",1,10
"P3",1939,1940,1,"PLMU3",64,0.077434780029308,"GRASS","Cover",1,10
"P3",1940,1941,4,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,15
"P3",1940,1941,4,"PLMU3",77,0.074757874887749,"GRASS","Cover",1,15
"P3",1942,1942,10,"PLMU3",82,0.050387839987578,"GRASS","Cover",1,28
"P3",1942,1942,10,"SOEL",3,7.5e-05,"FORB","PerennialForb",1,28
"P3",1943,1943,11,"PLMU3",91,0.054789519967015,"GRASS","Cover",1,16
"P3",1944,1944,9,"PLMU3",91,0.052999809902994,"GRASS","Cover",1,20
"P3",1944,1944,9,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,20
"P3",1945,1946,2,"PLMU3",57,0.05530449498431,"GRASS","Cover",1,21
"P3",1946,1947,2,"PLMU3",41,0.028424200085837,"GRASS","Cover",1,19
"P3",1949,1949,8,"PLMU3",3,0.000925259991759,"GRASS","Cover",1,29
"P3",1956,1956,8,NA,NA,NA,NA,NA,0,16
